index,Hotel_Name,city,lat,lng,avg_rating,review_count,dataset_total_reviews,noise_sentiment,location_sentiment,cleanliness_sentiment,staff_sentiment,value_sentiment,quiet_positive_rate,quiet_negative_rate,crowded_positive_rate,crowded_negative_rate,quiet_net,crowded_net,city_center_lat,city_center_lng,distance_from_center_km,distance_percentile_within_city,distance_from_center_pct,distance_sweet_spot,centrality_score,log_review_count,hidden_score_base,city_hidden_percentile
748,Hotel Scribe Paris Opera by Sofitel,Paris,48.8704175,2.3296832,0.8757848757848756,0.022776572668112796,0.0398147591267216,0.2550177095631641,0.308372884365242,0.13573410637845554,0.4776671383986004,0.4198690779574798,0.07575757575757576,0.0,0.0,0.0,0.2766798418972332,0.5,48.8535,2.3484,2.326658432490729,0.3898678414096916,39.0,0.7797356828193832,0.6101321585903083,0.039042581064396606,0.45111948758738984,0.8303964757709251
749,Hotel Serhs Rivoli Rambla,Barcelona,41.3843222,2.1712893,0.5598932265598935,0.06724511930585685,0.11511397125157875,0.24038017410821078,0.44688065998828963,0.2282363403122118,0.26125195912441324,0.31989745787272356,0.05291005291005291,0.06349206349206349,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.40476190476190477,41.3825,2.1769,0.510070588317936,0.12980769230769232,13.0,0.2596153846153846,0.8701923076923077,0.1089566160574739,0.32475444937274855,0.125
750,Hotel Seven One Seven,Amsterdam,52.3648077,4.8853962,1.0000000000000002,0.0,0.0010825765321465087,0.1925133689839572,0.10982040504394344,0.9999999999999998,0.9287993676259626,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,52.3728,4.8936,1.0488187717292299,0.34285714285714286,34.3,0.6857142857142857,0.6571428571428571,0.0010819909687458916,0.6483676424878941,1.0
751,Hotel Sezz Paris,Paris,48.8566336,2.2852607,0.6111111111111114,0.0010845986984815619,0.005352739520057738,0.1925133689839572,0.10982040504394344,0.09752317691623907,0.48613754135316345,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,4.632550471925617,0.8766519823788547,87.7,0.24669603524229067,0.12334801762114533,0.005338464527426585,0.3297173547398094,0.19383259911894274
752,Hotel Silver,Milan,45.4589731,9.0687506,0.3441441441441444,0.004338394793926247,0.010224333914717026,0.560733384262796,0.17658387466564768,0.19111336597677725,0.47805933563464975,0.5818117249477333,0.6666666666666667,0.0,0.0,0.0,0.7391304347826086,0.5,45.4668,9.1905,9.534904699219224,1.0,100.0,0.0,0.0,0.010172418976623552,0.33502342592374385,0.4074074074074074
753,Hotel Spa La Belle Juliette,Paris,48.8474426,2.3223783,0.8189856523189858,0.01843817787418655,0.01563721657544957,0.32519362198506585,0.3919968781464932,0.25140083590728385,0.4586458497629923,0.27901098796192875,0.18518518518518517,0.0,0.16666666666666666,0.16666666666666666,0.36231884057971014,0.5,48.8535,2.3484,2.019613495015665,0.2907488986784141,29.1,0.5814977973568282,0.7092511013215859,0.015516215091756847,0.4427137032676648,0.7797356828193832
754,Hotel Spa Villa Olimpica Suites,Barcelona,41.3971434,2.1921947,0.6216216216216217,0.09869848156182214,0.21182414145666686,0.21659207161125318,0.21020858854643804,0.28992878201728056,0.2965715774492319,0.37880117710057903,0.05434782608695652,0.043478260869565216,0.0,0.13043478260869565,0.24574669187145556,0.43478260869565216,41.3825,2.1769,2.0686254776767323,0.5961538461538461,59.6,0.8076923076923077,0.40384615384615385,0.19212677931138675,0.33889364603628624,0.23076923076923078
755,Hotel Spadari Al Duomo,Milan,45.463579,9.1869092,0.9118142532776681,0.04338394793926247,0.042821916160461895,0.18580558609253012,0.47092586206718,0.2441183387146645,0.5700247494175034,0.33440472423454365,0.0,0.0,0.0,0.07317073170731708,0.21739130434782608,0.46341463414634143,45.4668,9.1905,0.4546374472050787,0.10493827160493827,10.5,0.2098765432098766,0.8950617283950617,0.04193041950429343,0.48902429888197047,0.9876543209876543
756,Hotel Square,Paris,48.851589,2.2777274,0.4324324324324327,0.0032537960954446858,0.006315029770854634,0.1925133689839572,0.2315246465418418,0.09752317691623907,0.27479725971250407,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,5.175207503130331,0.960352422907489,96.0,0.07929515418502198,0.03964757709251099,0.0062951735217096185,0.25653529759018256,0.05286343612334802
757,Hotel Stefanie,Vienna,48.2142766,16.3801779,0.8593393393393394,0.18872017353579176,0.23094966019125518,0.2801407966692262,0.3213453510743641,0.2145069910205547,0.5049927789614309,0.4102879757825335,0.12380952380952381,0.022857142857142857,0.08571428571428572,0.10285714285714287,0.306832298136646,0.49142857142857144,48.2084,16.3725,0.86641010374499,0.32653061224489793,32.7,0.6530612244897959,0.6734693877551021,0.20778595293906987,0.4513720248619013,0.8707482993197279
758,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,Paris,48.8681455,2.3313064,0.9439439439439437,0.00542299349240781,0.005894027786130992,0.3422459893048128,0.48103765974610446,0.09752317691623907,0.2406241765963053,0.5087264083397771,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,2.053215942115732,0.30837004405286345,30.8,0.6167400881057269,0.6916299559471366,0.005876725956049773,0.4668124556513318,0.9140969162995595
759,Hotel Sunflower,Milan,45.498503,9.1664111,0.61015561015561,0.010845986984815618,0.03313887051181812,0.1925133689839572,0.28136543115526685,0.16915917390007634,0.27013496501449197,0.317465574205844,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,45.4668,9.1905,3.9942508582062173,0.8395061728395061,84.0,0.32098765432098775,0.16049382716049387,0.03260161528579062,0.32644516055408546,0.3395061728395062
760,Hotel The Peninsula Paris,Paris,48.8710605,2.2933537,0.9243243243243244,0.009761388286334056,0.013953208636555001,0.1925133689839572,0.10982040504394344,0.09752317691623907,0.4593414899647883,0.3493083598247272,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,4.475205025163861,0.8502202643171806,85.0,0.2995594713656389,0.14977973568281944,0.013856758775421757,0.42529837277594307,0.7070484581497798
761,Hotel The Serras,Barcelona,41.3801815,2.180688,0.899099099099099,0.04229934924078091,0.03374030191856619,0.1925133689839572,0.35346418290663606,0.13438072349535357,0.7085844709057375,0.3369219864249506,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,41.3825,2.1769,0.40785580526172616,0.08173076923076923,8.2,0.16346153846153844,0.9182692307692307,0.0331835858545063,0.4828052834287224,0.9759615384615384
762,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,Milan,45.4709657,9.1566242,0.5354354354354358,0.009761388286334056,0.039995188548746015,0.23032849503437738,0.24487734046618262,0.2978020033723505,0.2945018590625641,0.28868459489646875,0.16666666666666669,0.0,0.0,0.0,0.34782608695652173,0.5,45.4668,9.1905,2.681958897695401,0.6975308641975309,69.8,0.6049382716049383,0.30246913580246915,0.03921608674714297,0.3239044486982137,0.30864197530864196
763,Hotel Tocq,Milan,45.4828787,9.186346,0.9159159159159158,0.002169197396963124,0.008780898538521681,0.1925133689839572,0.5448814163800789,0.3287410814970508,0.2702989138390375,0.5874854875628138,0.0,0.0,1.0,0.0,0.21739130434782608,1.0,45.4668,9.1905,1.8169722296057709,0.4382716049382716,43.8,0.8765432098765432,0.5617283950617284,0.008742570654375574,0.4966816728351542,1.0
764,Hotel Topazz,Vienna,48.210285,16.373579,0.754996375686031,0.030368763557483733,0.04606964575690142,0.25257501119570086,0.5112854032797637,0.16078064110478604,0.4043976537256554,0.3413806863501262,0.05747126436781609,0.0,0.0,0.10344827586206896,0.2623688155922039,0.4482758620689655,48.2084,16.3725,0.22433472413900127,0.05442176870748299,5.4,0.108843537414966,0.9455782312925171,0.04503994636777385,0.4143753559014424,0.7346938775510204
765,Hotel Tour d Auvergne Opera,Paris,48.8789432,2.3448623,0.7407407407407407,0.00542299349240781,0.007277320021651531,0.6051375095492743,0.22186557975629428,0.2192113133621397,0.4334177474602572,0.4234040725148208,0.5555555555555556,0.0,0.0,0.0,0.6521739130434783,0.5,48.8535,2.3484,2.8409643002068132,0.5110132158590308,51.1,0.9779735682819384,0.4889867841409692,0.007250968098654521,0.44479474912268796,0.8083700440528634
766,Hotel Trianon Rive Gauche,Paris,48.8487675,2.3410376,0.732151506345055,0.03253796095444685,0.055572261983520777,0.29378906988015147,0.4707585135149325,0.28144230921726954,0.38047544586751125,0.3504639447867028,0.053763440860215055,0.0,0.0,0.0,0.2594670406732118,0.5,48.8535,2.3484,0.7530663906534405,0.05726872246696035,5.7,0.1145374449339207,0.9427312775330396,0.05408304828731071,0.42773011557004675,0.7158590308370044
767,Hotel V Fizeaustraat,Amsterdam,52.3451511,4.9252372,0.862385641455409,0.09219088937093277,0.10013832922355205,0.34637740995558963,0.2004093595262162,0.24393188100877744,0.3591904632109828,0.39990617839470033,0.21317829457364343,0.0,0.13953488372093023,0.03488372093023256,0.38422649140546006,0.5523255813953488,52.3728,4.8936,3.750701360541276,0.8095238095238095,81.0,0.38095238095238093,0.19047619047619047,0.09543592573756637,0.4373373565238475,0.9047619047619048
768,Hotel V Nesplein,Amsterdam,52.3711037,4.8936787,0.8228822882288231,0.10845986984815618,0.09665002706441331,0.27966228281205757,0.38509227359586584,0.22961793094984498,0.468540759751352,0.3968862699484142,0.09900990099009901,0.07920792079207921,0.0891089108910891,0.1188118811881188,0.26904864399483425,0.48514851485148514,52.3728,4.8936,0.1886956082409488,0.0380952380952381,3.8,0.07619047619047614,0.9619047619047619,0.09226010310446865,0.44719897349483084,0.9238095238095239
769,Hotel VIU Milan,Milan,45.488764,9.183057,0.6163663663663665,0.007592190889370933,0.010585192758765863,0.33115936081419795,0.0863810696443482,0.11241795132319508,0.10862119748292423,0.18884176414892107,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,45.4668,9.1905,2.510284222545339,0.6450617283950617,64.5,0.7098765432098766,0.3549382716049383,0.010529561837562571,0.27817752359969644,0.1111111111111111
770,Hotel Verneuil Saint Germain,Paris,48.8573706,2.3314669,0.7947359123829714,0.01735357917570499,0.007337463162326336,0.27582797825012356,0.505652689179098,0.09752317691623907,0.7098191913120901,0.3502381883761323,0.09803921568627451,0.0,0.0,0.0,0.29411764705882354,0.5,48.8535,2.3484,1.3114903315448367,0.1343612334801762,13.4,0.2687224669603524,0.8656387665198237,0.007310674938090713,0.4723284807827717,0.933920704845815
771,Hotel ViennArt am Museumsquartier,Vienna,48.2035677,16.356445,0.5815815815815817,0.09002169197396964,0.15931917964756118,0.2066142572731572,0.4426732801016332,0.2242461805575069,0.24744160018809305,0.506071931619659,0.01984126984126984,0.0,0.0,0.3928571428571429,0.2329192546583851,0.30357142857142855,48.2084,16.3725,1.3054852584099932,0.4557823129251701,45.6,0.9115646258503401,0.5442176870748299,0.14783291871984391,0.33372908540691015,0.17006802721088435
772,Hotel Vienna,Vienna,48.2196722,16.3863588,0.38582060321190803,0.02386117136659436,0.060203283815480846,0.22821006010961833,0.2951851199607176,0.24556075827002294,0.27696590357200684,0.46706331418972946,0.0,0.17391304347826086,0.0,0.2608695652173913,0.1606805293005671,0.3695652173913043,48.2084,16.3725,1.620336302026525,0.5374149659863946,53.7,0.9251700680272108,0.4625850340136054,0.05846066692149819,0.277204518058939,0.04081632653061224
773,Hotel Vignon,Paris,48.8717146,2.3261812,0.6884384384384385,0.02928416485900217,0.034522162747338665,0.23002837498635817,0.40133269647178704,0.2283174059760098,0.3115110838454517,0.39591889337571956,0.05952380952380952,0.0,0.0,0.0,0.2639751552795031,0.5,48.8535,2.3484,2.596892497257014,0.45594713656387664,45.6,0.9118942731277533,0.5440528634361234,0.03393964160601145,0.3885368194078367,0.4845814977973568
774,Hotel Vilamar ,Barcelona,41.3766732,2.1524478,0.6358417240770182,0.03579175704989154,0.06519516449148974,0.20634777975361268,0.2679270398849396,0.21101435976312038,0.26877503284221227,0.34660076248043675,0.049019607843137254,0.0,0.0,0.0,0.2557544757033248,0.5,41.3825,2.1769,2.140573023089752,0.6201923076923077,62.0,0.7596153846153846,0.3798076923076923,0.0631580354162528,0.34165058255499164,0.2548076923076923
775,Hotel Villa Emilia,Barcelona,41.3802469,2.1541149,0.8012012012012011,0.0368763557483731,0.04967823419738979,0.23631962275419657,0.2961371849396305,0.2719210730849265,0.39724266544055453,0.32078416057391407,0.09523809523809523,0.0,0.0,0.2571428571428571,0.2919254658385093,0.37142857142857144,41.3825,2.1769,1.9174543466274618,0.5432692307692307,54.3,0.9134615384615385,0.4567307692307693,0.0484836735844572,0.41077769142959086,0.6682692307692307
776,Hotel Villa Lafayette Paris IX,Paris,48.8760884,2.3456465,0.957957957957958,0.0032537960954446858,0.003247729596439526,0.2281502173061738,0.1242390378645408,0.38576016271511093,0.7569791755872811,0.28868459489646875,0.4166666666666667,1.0,0.75,0.0,0.21739130434782608,0.875,48.8535,2.3484,2.5197781952106784,0.44493392070484583,44.5,0.8898678414096917,0.5550660792951542,0.0032424671136760015,0.5227435497837807,0.9911894273127754
777,Hotel Villa Saxe Eiffel,Paris,48.849758,2.3095213,0.7150483817150484,0.01843817787418655,0.01822337162446623,0.4187902433700753,0.30817838727786506,0.23737928553760265,0.3861513664028522,0.19001326956305903,0.37037037037037035,0.0,0.0,0.0,0.5072463768115942,0.5,48.8535,2.3484,2.8749275421641403,0.5198237885462555,52.0,0.9603524229074889,0.48017621145374445,0.018059316086801575,0.3988393365223426,0.5594713656387665
778,Hotel Vittoria,Milan,45.463135,9.2102,0.6006006006006006,0.020607375271149673,0.03807060804715222,0.16832696715049655,0.195509463762578,0.1668464685179777,0.39509470972275085,0.38891027293295527,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,45.4668,9.1905,1.5894572036341852,0.3888888888888889,38.9,0.7777777777777778,0.6111111111111112,0.03736380559703951,0.33787783702104046,0.41975308641975306
779,Hotel Vondel Amsterdam,Amsterdam,52.3625662,4.8779225,0.5646811860404097,0.11062906724511931,0.11481325554820472,0.26712899464042184,0.36874194303227026,0.16510776302753355,0.33997354684736425,0.318118229269973,0.048543689320388356,0.0,0.058252427184466014,0.3203883495145631,0.2553820177289996,0.36893203883495146,52.3728,4.8936,1.558175719516602,0.4666666666666667,46.7,0.9333333333333333,0.5333333333333333,0.1086869070718327,0.3191117061583043,0.1619047619047619
780,Hotel Vueling Bcn by HC,Barcelona,41.3831641,2.1604736,0.8325694115167799,0.060737527114967466,0.09941661153545438,0.3072351502249777,0.30894134840348864,0.16902701316199198,0.45336233401960857,0.41000809438322156,0.08771929824561403,0.0,0.10526315789473684,0.0,0.2860411899313501,0.5526315789473684,41.3825,2.1769,1.3724520367251745,0.38461538461538464,38.5,0.7692307692307693,0.6153846153846154,0.09477968596776157,0.4410087005350547,0.8365384615384616
781,Hotel Wagner,Milan,45.4684949,9.1550355,0.6531531531531531,0.0010845986984815619,0.005533168942082156,0.1925133689839572,0.8409309757876818,0.09752317691623907,0.04347571508036421,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,45.4668,9.1905,2.7720182199333774,0.7160493827160493,71.6,0.5679012345679013,0.28395061728395066,0.005517917197266622,0.3490327778523839,0.5061728395061729
782,Hotel Wandl,Vienna,48.2097026,16.3703902,0.7047203453453454,0.0683297180043384,0.1056113550249594,0.2439634118110054,0.43552811671356284,0.2659567317962608,0.33978075337944846,0.3429670719133946,0.078125,0.0,0.0,0.046875,0.27853260869565216,0.4765625,48.2084,16.3725,0.21312350779164227,0.047619047619047616,4.8,0.09523809523809523,0.9523809523809523,0.10039844444249227,0.3971589142016317,0.5986394557823129
783,Hotel Well and Come,Barcelona,41.3991773,2.1656134,0.7474913938328573,0.08785249457700652,0.09298129548325013,0.28728289736431906,0.29967333044671185,0.22479178103096611,0.4536605704869203,0.39505830802911596,0.14227642276422767,0.0,0.07317073170731708,0.14634146341463417,0.32873806998939553,0.46341463414634143,41.3825,2.1769,2.079758781418757,0.6057692307692307,60.6,0.7884615384615385,0.3942307692307693,0.08890909604088187,0.41245419648877896,0.6778846153846154
784,Hotel West End,Paris,48.8671391,2.3038447,0.6951951951951951,0.024945770065075923,0.02459854453599567,0.24216959511077157,0.35168348753102285,0.09877661694829985,0.3389589752370442,0.33920439900335075,0.06944444444444445,0.0,0.125,0.0,0.2717391304347826,0.5625,48.8535,2.3484,3.594994177557448,0.6828193832599119,68.3,0.6343612334801763,0.31718061674008813,0.024300872002724683,0.3663096019507384,0.3788546255506608
785,Hotel Whistler,Paris,48.879314,2.3560185,0.8528528528528527,0.0065075921908893716,0.004330306128586035,0.4608545146082475,0.4363547027575929,0.32447749680689725,0.40813703539033375,0.323326746284045,0.0,0.0,0.0,0.42857142857142855,0.21739130434782608,0.2857142857142857,48.8535,2.3484,2.923979457998945,0.5330396475770925,53.3,0.9339207048458149,0.46696035242290745,0.004320957332052976,0.46615701275525495,0.9096916299559471
786,Hotel Xanadu,London,51.5117907,-0.306071,0.6709753231492364,0.02386117136659436,0.013592349792506165,0.2802404756368951,0.30449612437444507,0.30668326180241595,0.38414176990902626,0.457376810349014,0.14492753623188406,0.0,0.0,0.0,0.33081285444234404,0.5,51.5073,-0.1277,12.354430512632964,0.99,99.0,0.020000000000000018,0.010000000000000009,0.013500802435640525,0.40845265261574054,0.765
787,Hotel Xenia Autograph Collection,London,51.4946905,-0.1910197,0.8348832703671412,0.06616052060737528,0.038431466891201055,0.2004872330163737,0.2844183728392931,0.24768033045787324,0.6291449728813912,0.5198441280566727,0.026881720430107527,0.0,0.04838709677419355,0.04838709677419355,0.23842917251051893,0.5,51.5073,-0.1277,4.6017319822093885,0.7825,78.2,0.43500000000000005,0.21750000000000003,0.03771136975508854,0.47815882667580173,0.995
788,Hotel Zeitgeist Vienna Hauptbahnhof,Vienna,48.1829645,16.3776709,0.765112939025983,0.02386117136659436,0.04799422625849522,0.18645920459452195,0.29880741592127014,0.14119375426513925,0.21108878481674948,0.2797876069971013,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.2084,16.3725,2.8541498640701524,0.7551020408163265,75.5,0.48979591836734704,0.24489795918367352,0.04687807658834521,0.35653778149195026,0.35374149659863946
789,Hotel d Orsay Esprit de France,Paris,48.8603599,2.3230778,0.8483938483938487,0.03470715835140998,0.041979912191014615,0.34058394439963335,0.35546665554003176,0.22986889829429283,0.4525259541027359,0.3813216323858444,0.35353535353535354,0.12121212121212122,0.0,0.0,0.4545454545454546,0.5,48.8535,2.3484,2.003457901927295,0.28854625550660795,28.9,0.5770925110132159,0.711453744493392,0.041122665017724554,0.4625584723593736,0.8898678414096917
790,Hotel de France Wien,Vienna,48.2146623,16.3627994,0.6850389715558256,0.19197396963123645,0.3087748842244542,0.24570782626357257,0.35923439033268023,0.2077303798194161,0.31829206073896654,0.35584316108001,0.08426966292134831,0.0449438202247191,0.0,0.15168539325842695,0.268685881778212,0.4241573033707865,48.2084,16.3725,1.0007771741222355,0.36054421768707484,36.1,0.7210884353741497,0.6394557823129252,0.26909149675591326,0.3594547508174143,0.38095238095238093
791,Hotel de Nell,Paris,48.8732788,2.3466576,0.7144644644644647,0.011930585683297181,0.01425392433992903,0.3903170359052712,0.29459724875812,0.12400790055663442,0.4530189842329376,0.28868459489646875,0.1388888888888889,0.0,0.25,0.0,0.32608695652173914,0.625,48.8535,2.3484,2.2029924078009087,0.3502202643171806,35.0,0.7004405286343612,0.6497797356828194,0.014153292300709447,0.3975455953987257,0.5506607929515418
792,Hotel de Seze,Paris,48.8705741,2.3264194,0.9054054054054055,0.009761388286334056,0.026823840740963494,0.1925133689839572,0.5523075230717569,0.21578524394117357,0.7146884573107604,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,2.4879605515433627,0.43392070484581496,43.4,0.8678414096916299,0.5660792951541851,0.026470388230854163,0.5132197060930873,0.9779735682819384
793,Hotel degli Arcimboldi,Milan,45.5257221,9.2150033,0.6234320444846762,0.22559652928416485,0.6494857761472304,0.2088637463764026,0.27280883398466793,0.2482966166412471,0.2584842370364959,0.5170211033496372,0.04784688995215311,0.019138755980861243,0.014354066985645932,0.0861244019138756,0.24859579779488244,0.46411483253588515,45.4668,9.1905,6.82452417053267,0.9567901234567902,95.7,0.08641975308641969,0.043209876543209846,0.5004635885194199,0.33358671024647035,0.3950617283950617
794,Hotel des Tuileries Relais du Silence,Paris,48.8661705,2.331561,0.585885885885886,0.020607375271149673,0.024237685691946835,0.2504638218923933,0.48135464696641617,0.22702442289531857,0.43553849757117025,0.41200905003293525,0.16666666666666669,0.0,0.0,0.0,0.34782608695652173,0.5,48.8535,2.3484,1.8714911320408527,0.24669603524229075,24.7,0.49339207048458156,0.7533039647577092,0.02394861461635454,0.38833552499409585,0.48237885462555063
795,Hotel du Collectionneur Arc de Triomphe,Paris,48.8769204,2.3069132,0.5750250250250253,0.06399132321041215,0.09677031334576291,0.23624904507257447,0.22388570458115736,0.2049406664786033,0.3411696817786346,0.3485799247005536,0.05555555555555556,0.0,0.0,0.05,0.2608695652173913,0.475,48.8535,2.3484,3.9988981090523663,0.7709251101321586,77.1,0.4581497797356828,0.2290748898678414,0.0923697822929526,0.3281770380668742,0.18722466960352424
796,Hotel du Louvre in the Unbound Collection by Hyatt,Paris,48.8639788,2.3352615,0.5386841386841388,0.05856832971800434,0.0647741625067661,0.2249772636327258,0.4314642952726393,0.2035724513725149,0.35614258047287883,0.4302153765509724,0.030303030303030304,0.0,0.05454545454545454,0.16363636363636364,0.24110671936758893,0.44545454545454544,48.8535,2.3484,1.510471193681436,0.16519823788546256,16.5,0.3303964757709251,0.8348017621145374,0.06276272269050616,0.342908235611341,0.2599118942731278
797,Hotel du Petit Moulin,Paris,48.8615843,2.3620652,0.7967967967967968,0.015184381778741865,0.009803331929993383,0.2453781512605042,0.2259252311678754,0.20172582491489183,0.438331199691975,0.28868459489646875,0.11111111111111112,0.0,0.0,0.0,0.30434782608695654,0.5,48.8535,2.3484,1.3444485487757771,0.14537444933920704,14.5,0.29074889867841414,0.8546255506607929,0.009755591031207076,0.4105586109109935,0.6189427312775331
798,Hotel du Vin Cannizaro House Wimbledon,London,51.4242413,-0.2293503,0.6941647529882824,0.05422993492407809,0.026041979912191014,0.2307760245566384,0.316747882470046,0.1832010501565915,0.3078391763064099,0.3299882953057119,0.06535947712418301,0.0784313725490196,0.058823529411764705,0.1764705882352941,0.24296675191815856,0.4411764705882353,51.5073,-0.1277,11.613864302759776,0.9775,97.8,0.04499999999999993,0.022499999999999964,0.025708662005290685,0.35954771758714527,0.4225
799,Hotel le Lapin Blanc,Paris,48.8491801,2.3423357,0.8762095428762098,0.028199566160520606,0.03464244902868828,0.3580092183797302,0.2961365239596463,0.40325745835254284,0.39425602280309535,0.24931345126379062,0.30864197530864196,0.0,0.0,0.2222222222222222,0.45893719806763283,0.3888888888888889,48.8535,2.3484,0.6539247867464754,0.04405286343612335,4.4,0.08810572687224671,0.9559471365638766,0.034055907156659807,0.46002189792758125,0.8810572687224669
800,Hotel mbit Barcelona,Barcelona,41.3907821,2.1717426,0.8255624045097734,0.060737527114967466,0.08750826968184278,0.29381633906281085,0.4336252890846942,0.2472610854441763,0.5319958864309796,0.44571228585409584,0.17543859649122806,0.0,0.0,0.05263157894736842,0.3546910755148741,0.4736842105263158,41.3825,2.1769,1.0164796232217943,0.2548076923076923,25.5,0.5096153846153846,0.7451923076923077,0.08388908825693231,0.4750466251741504,0.9567307692307693
801,Hyatt Regency Amsterdam,Amsterdam,52.3617751,4.9118187,0.6360735735735739,0.016268980477223426,0.01503578516870151,0.26969060351413293,0.19016874579446225,0.24013339569526937,0.3636668489798889,0.4374841290297945,0.20833333333333334,0.25,0.1875,0.1875,0.29891304347826086,0.5,52.3728,4.8936,1.7415350325805712,0.5428571428571428,54.3,0.9142857142857144,0.4571428571428572,0.014923868196104929,0.3610052631973796,0.41904761904761906
802,Hyatt Regency London The Churchill,London,51.5156471,-0.1572443,0.755105105105105,0.04229934924078091,0.050520238166837074,0.25396294881589,0.29104700732969746,0.19463866606694818,0.45303085751090555,0.36631669387404414,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,51.5073,-0.1277,2.2453683014845573,0.3825,38.2,0.765,0.6174999999999999,0.049285506388013434,0.412350349750772,0.795
803,Hyatt Regency Paris Etoile,Paris,48.8802782,2.2843852,0.2980252980252982,0.17787418655097614,0.2363625428519877,0.22570814806108924,0.25739649901983364,0.17428621809937334,0.2820565810763481,0.3949641741083159,0.0,0.024242424242424242,0.01818181818181818,0.2,0.20948616600790512,0.40909090909090906,48.8535,2.3484,5.548940369465306,0.9911894273127754,99.1,0.017621145374449254,0.008810572687224627,0.21217363548529353,0.22505720962860687,0.022026431718061675
804,IH Hotels Milano Ambasciatori,Milan,45.4644348,9.1952727,0.5459459459459461,0.05314533622559653,0.14097552174174535,0.20970933828076685,0.4049443698994788,0.17638434047472457,0.14359393989894328,0.43558463785548585,0.06666666666666667,0.0,0.0,0.12,0.26956521739130435,0.44,45.4668,9.1905,0.45574186802788985,0.1111111111111111,11.1,0.2222222222222222,0.8888888888888888,0.13188361731216597,0.3042101795777989,0.21604938271604937
805,IH Hotels Milano Gioia,Milan,45.49952,9.206138,0.47232459732459753,0.09436008676789588,0.22661935406266914,0.2501306420652145,0.20910051898553966,0.29475002832536,0.28502151285051025,0.4806996307891417,0.07575757575757576,0.0,0.0,0.03409090909090909,0.2766798418972332,0.48295454545454547,45.4668,9.1905,3.8371270022849884,0.8271604938271605,82.7,0.345679012345679,0.1728395061728395,0.2042618927112794,0.31073854946763996,0.2654320987654321
806,IH Hotels Milano Lorenteggio,Milan,45.4436132,9.1161094,0.24437951464978513,0.039045553145336226,0.1285860347627353,0.20365040365040366,0.2529127562272384,0.1950264944475245,0.26234333525225584,0.2954933901166395,0.04504504504504505,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.21739130434782608,0.5,45.4668,9.1905,6.349457533642862,0.9506172839506173,95.1,0.09876543209876543,0.04938271604938271,0.12096555252874178,0.2070226521688396,0.024691358024691357
807,IH Hotels Milano Puccini,Milan,45.4794406,9.2096756,0.41858932102834556,0.04338394793926247,0.09225957779515245,0.23454348479968484,0.3596540621337214,0.24355783060327724,0.23688960762145783,0.5203612684081,0.0813008130081301,0.0,0.0,0.14634146341463417,0.28101802757158006,0.4268292682926829,45.4668,9.1905,2.0521426789329635,0.4876543209876543,48.8,0.9753086419753086,0.5123456790123457,0.08824855767811912,0.29737029252172686,0.17901234567901234
808,IH Hotels Milano Watt 13,Milan,45.443791,9.152947,0.39548639548639564,0.03470715835140998,0.12503758946292176,0.3434497766048568,0.17696691556225372,0.20654619554386194,0.20190069146838294,0.3675042373212319,0.10101010101010102,0.0,0.0,0.09090909090909091,0.2964426877470356,0.45454545454545453,45.4668,9.1905,3.8891562791246796,0.8333333333333334,83.3,0.33333333333333326,0.16666666666666663,0.11781644795411687,0.2582687677034293,0.05555555555555555
809,INK Hotel Amsterdam MGallery by Sofitel,Amsterdam,52.3754926,4.8929878,0.8209949079514298,0.1735357917570499,0.15222228904793408,0.25038933395032137,0.33359559124940863,0.19270252618074718,0.4255885687566733,0.3289418910830133,0.06211180124223603,0.0,0.037267080745341616,0.09316770186335403,0.2660005401026195,0.4720496894409938,52.3728,4.8936,0.3022740277606053,0.0761904761904762,7.6,0.1523809523809524,0.9238095238095239,0.14169250290245758,0.4185918080160258,0.8285714285714286
810,Ibis Styles Milano Palmanova,Milan,45.5045259,9.246461,0.14339339339339352,0.0032537960954446858,0.00986347507066819,0.1925133689839572,0.225994140873774,0.4012137903983935,0.18180753579061396,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,45.4668,9.1905,6.052228864677062,0.9382716049382716,93.8,0.1234567901234569,0.06172839506172845,0.009815148519089843,0.20069966999583463,0.018518518518518517
